cpu_count,cpu_percent,disk_percent,disk_read_mb,disk_total_gb,disk_used_gb,disk_write_mb,memory_percent,memory_total_gb,memory_used_gb,net_recv_mb,net_sent_mb,process_count,swap_percent,swap_used_gb
32,77.2,60.0,9109.578125,231.16841888427734,132.4556007385254,70562.7158203125,32.3,30.430973052978516,9.824272155761719,4620.276057243347,3331.3711462020874,621,0.0,0.0
32,77.0,60.0,9109.578125,231.16841888427734,132.45595169067383,70712.2705078125,32.3,30.430973052978516,9.821517944335938,4623.8656549453735,3335.320987701416,620,0.0,0.0
32,57.1,60.0,9109.578125,231.16841888427734,132.4562873840332,70863.3173828125,32.6,30.430973052978516,9.912853240966797,4627.24816608429,3338.8398656845093,617,0.0,0.0
32,76.1,60.0,9109.578125,231.16841888427734,132.45662689208984,71015.3173828125,32.3,30.430973052978516,9.82821273803711,4630.5521240234375,3342.152585029602,615,0.0,0.0
32,77.5,60.0,9109.578125,231.16841888427734,132.45696640014648,71185.8017578125,32.3,30.430973052978516,9.838214874267578,4633.876884460449,3345.8350133895874,615,0.0,0.0
32,77.1,60.0,9109.578125,231.16841888427734,132.45730209350586,71337.7392578125,32.3,30.430973052978516,9.831596374511719,4636.994948387146,3348.957453727722,612,0.0,0.0
32,76.5,60.0,9109.578125,231.16841888427734,132.45764923095703,71488.4033203125,32.3,30.430973052978516,9.840995788574219,4640.075963020325,3352.2786111831665,617,0.0,0.0
32,76.7,60.0,9109.578125,231.16841888427734,132.45798873901367,71638.2001953125,32.4,30.430973052978516,9.84732437133789,4643.176519393921,3355.4984884262085,621,0.0,0.0
32,76.7,60.0,9109.578125,231.16841888427734,132.45831298828125,71788.1923828125,32.3,30.430973052978516,9.842342376708984,4646.361783027649,3358.6886014938354,623,0.0,0.0
32,77.7,60.0,9109.578125,231.16841888427734,132.4586639404297,71960.3876953125,32.3,30.430973052978516,9.833930969238281,4649.65625,3362.2226238250732,625,0.0,0.0
32,76.9,60.0,9109.578125,231.16841888427734,132.4590072631836,72111.5673828125,32.3,30.430973052978516,9.840450286865234,4652.997029304504,3365.6806831359863,625,0.0,0.0
32,76.8,60.0,9109.578125,231.16841888427734,132.45934677124023,72259.7705078125,32.3,30.430973052978516,9.842185974121094,4656.329074859619,3369.019383430481,623,0.0,0.0
32,76.6,60.0,9109.578125,231.16841888427734,132.45969009399414,72410.4892578125,32.3,30.430973052978516,9.842681884765625,4659.65398311615,3372.699227333069,620,0.0,0.0
32,76.8,60.0,9109.578125,231.16841888427734,132.46001815795898,72559.9658203125,32.4,30.430973052978516,9.854328155517578,4662.896560668945,3376.080496788025,618,0.0,0.0
32,77.5,60.0,9109.578125,231.16841888427734,132.46039581298828,72732.2548828125,32.4,30.430973052978516,9.845050811767578,4666.414093017578,3379.60666179657,620,0.0,0.0
32,76.9,60.0,9109.578125,231.16841888427734,132.4607391357422,72884.8017578125,32.4,30.430973052978516,9.861309051513672,4669.486611366272,3382.800623893738,618,0.0,0.0
32,77.4,60.0,9109.875,231.16841888427734,132.46107482910156,73036.7626953125,32.4,30.430973052978516,9.859611511230469,4672.518822669983,3385.837653160095,622,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.46142959594727,73188.0048828125,32.3,30.430973052978516,9.83041763305664,4676.072420120239,3389.51788520813,622,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.46176147460938,73338.3408203125,32.3,30.430973052978516,9.82845687866211,4679.410533905029,3392.856538772583,619,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.46208953857422,73511.2001953125,32.6,30.430973052978516,9.930007934570312,4682.384126663208,3396.185332298279,618,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.4624366760254,73667.0595703125,32.5,30.430973052978516,9.895244598388672,4685.742239952087,3399.6660232543945,621,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.46278762817383,73818.6845703125,32.5,30.430973052978516,9.897651672363281,4689.253660202026,3403.298990249634,618,0.0,0.0
32,77.0,60.0,9109.875,231.16841888427734,132.46315002441406,73968.3486328125,32.5,30.430973052978516,9.903697967529297,4692.8200397491455,3406.871214866638,618,0.0,0.0
32,76.7,60.0,9109.875,231.16841888427734,132.4635009765625,74118.9033203125,32.9,30.430973052978516,10.00344467163086,4695.970934867859,3410.0313205718994,620,0.0,0.0
32,76.8,60.0,9109.875,231.16841888427734,132.46385955810547,74293.4345703125,32.5,30.430973052978516,9.891990661621094,4699.378861427307,3413.6974306106567,620,0.0,0.0
32,76.9,60.0,9109.875,231.16841888427734,132.4641876220703,74446.2158203125,32.6,30.430973052978516,9.906303405761719,4702.503798484802,3417.0654153823853,623,0.0,0.0
32,64.4,60.0,9109.875,231.16841888427734,132.46451950073242,74599.1220703125,32.9,30.430973052978516,10.000244140625,4705.763647079468,3420.3363819122314,623,0.0,0.0
32,76.5,60.0,9109.875,231.16841888427734,132.46485137939453,74746.3642578125,32.5,30.430973052978516,9.897884368896484,4709.062787055969,3423.8795461654663,624,0.0,0.0
32,76.8,60.0,9109.875,231.16841888427734,132.46522903442383,74894.4267578125,32.5,30.430973052978516,9.893135070800781,4712.5661334991455,3427.3919563293457,622,0.0,0.0
32,77.5,60.0,9109.8828125,231.16841888427734,132.46005249023438,75069.8330078125,32.5,30.430973052978516,9.8948974609375,4715.730247497559,3430.685277938843,622,0.0,0.0
32,76.4,60.0,9109.8828125,231.16841888427734,132.46040725708008,75221.9658203125,32.5,30.430973052978516,9.897476196289062,4719.029225349426,3434.1108026504517,621,0.0,0.0
32,54.1,60.0,9109.8828125,231.16841888427734,132.46076583862305,75377.4814453125,32.8,30.430973052978516,9.979583740234375,4722.4986963272095,3437.824083328247,625,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.46111679077148,75530.2626953125,32.5,30.430973052978516,9.899982452392578,4726.138889312744,3441.5867958068848,620,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.46145629882812,75681.8408203125,32.6,30.430973052978516,9.913719177246094,4729.3493394851685,3444.8053092956543,620,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.4618034362793,75862.3564453125,32.6,30.430973052978516,9.905433654785156,4732.678981781006,3448.1335105895996,619,0.0,0.0
32,76.3,60.0,9109.8828125,231.16841888427734,132.4621810913086,76019.3564453125,32.6,30.430973052978516,9.90655517578125,4736.159893989563,3451.617163658142,620,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.4625244140625,76172.4970703125,32.5,30.430973052978516,9.903385162353516,4739.489133834839,3455.0797595977783,621,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.4628562927246,76331.8330078125,32.6,30.430973052978516,9.914176940917969,4742.831995010376,3458.542986869812,621,0.0,0.0
32,79.9,60.0,9109.8828125,231.16841888427734,132.46319580078125,76485.3720703125,33.2,30.430973052978516,10.101310729980469,4746.270255088806,3462.5932388305664,624,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.46356201171875,76660.8642578125,32.7,30.430973052978516,9.960155487060547,4749.925356864929,3466.8364458084106,622,0.0,0.0
32,80.6,60.0,9109.8828125,231.16841888427734,132.46395874023438,76814.0205078125,33.0,30.430973052978516,10.041278839111328,4753.647718429565,3471.2119722366333,621,0.0,0.0
32,80.9,60.0,9109.8828125,231.16841888427734,132.46432876586914,76964.1455078125,32.7,30.430973052978516,9.945457458496094,4757.454063415527,3475.5130701065063,617,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.4646759033203,77115.0751953125,33.2,30.430973052978516,10.111343383789062,4761.147368431091,3479.2906351089478,613,0.0,0.0
32,77.3,60.0,9109.8828125,231.16841888427734,132.46506881713867,77282.2939453125,32.6,30.430973052978516,9.920600891113281,4765.038535118103,3483.7264852523804,615,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.46540069580078,77438.9892578125,32.6,30.430973052978516,9.932243347167969,4768.4658489227295,3487.1511278152466,617,0.0,0.0
32,76.2,60.0,9109.8828125,231.16841888427734,132.4657325744629,77588.3408203125,32.6,30.430973052978516,9.923393249511719,4771.845114707947,3490.498233795166,617,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.46606826782227,77738.5830078125,32.6,30.430973052978516,9.926025390625,4775.057472229004,3493.8060483932495,620,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.4664192199707,77888.8642578125,32.6,30.430973052978516,9.925357818603516,4778.532314300537,3497.4863386154175,621,0.0,0.0
32,76.4,60.0,9109.8828125,231.16841888427734,132.46675872802734,78059.4658203125,32.6,30.430973052978516,9.919601440429688,4781.699048995972,3500.6177940368652,620,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.46711349487305,78214.8642578125,32.6,30.430973052978516,9.929553985595703,4785.076124191284,3503.9600744247437,618,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.46746444702148,78365.8251953125,32.6,30.430973052978516,9.934417724609375,4788.42481803894,3507.392851829529,616,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.46780395507812,78516.5830078125,32.6,30.430973052978516,9.935527801513672,4791.627232551575,3510.7840518951416,614,0.0,0.0
32,80.9,60.0,9109.8828125,231.16841888427734,132.46814727783203,78667.9267578125,33.2,30.430973052978516,10.09646987915039,4795.237446784973,3514.9848165512085,614,0.0,0.0
32,76.4,60.0,9109.8828125,231.16841888427734,132.468505859375,78837.0048828125,32.6,30.430973052978516,9.926265716552734,4798.77393245697,3518.4610595703125,616,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.4688606262207,78990.3095703125,32.6,30.430973052978516,9.92678451538086,4802.393671035767,3522.0261840820312,616,0.0,0.0
32,81.0,60.0,9109.8828125,231.16841888427734,132.4692153930664,79142.3173828125,33.3,30.430973052978516,10.131587982177734,4806.0429792404175,3526.794143676758,615,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.46954345703125,79294.8955078125,32.7,30.430973052978516,9.938522338867188,4809.430525779724,3530.674648284912,612,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.46987533569336,79446.7783203125,32.6,30.430973052978516,9.93191146850586,4812.663170814514,3534.0038232803345,616,0.0,0.0
32,53.6,60.0,9109.8828125,231.16841888427734,132.47025299072266,79599.8330078125,33.4,30.430973052978516,10.170204162597656,4816.105839729309,3537.784921646118,619,0.0,0.0
32,77.4,60.0,9109.8828125,231.16841888427734,132.47059631347656,79770.0048828125,32.9,30.430973052978516,10.019699096679688,4819.513915061951,3541.3216609954834,617,0.0,0.0
32,80.6,60.0,9109.8828125,231.16841888427734,132.47097778320312,79919.3955078125,33.1,30.430973052978516,10.074844360351562,4823.398878097534,3546.824125289917,620,0.0,0.0
32,80.2,60.0,9109.8828125,231.16841888427734,132.47137451171875,80080.6923828125,33.2,30.430973052978516,10.116901397705078,4827.253637313843,3552.095992088318,616,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.47171783447266,80231.1923828125,32.9,30.430973052978516,9.997016906738281,4830.587108612061,3556.3248586654663,614,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.47207641601562,80403.5517578125,32.8,30.430973052978516,9.994129180908203,4833.959330558777,3559.66427898407,618,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.4724235534668,80557.0439453125,33.0,30.430973052978516,10.033103942871094,4837.281099319458,3563.1855878829956,619,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.47276306152344,80705.9267578125,32.9,30.430973052978516,10.003936767578125,4840.486180305481,3566.474808692932,618,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.4731101989746,80855.3173828125,32.8,30.430973052978516,9.99618148803711,4843.901665687561,3569.971137046814,619,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.47345733642578,81005.6455078125,32.8,30.430973052978516,9.992053985595703,4847.317932128906,3573.3524646759033,617,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.47381210327148,81176.4580078125,32.8,30.430973052978516,9.993667602539062,4850.481575965881,3576.61065864563,616,0.0,0.0
32,53.7,60.0,9109.8828125,231.16841888427734,132.47415924072266,81330.0048828125,33.2,30.430973052978516,10.096691131591797,4853.941745758057,3580.0347862243652,615,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.4744987487793,81479.9814453125,32.9,30.430973052978516,10.001846313476562,4857.337429046631,3583.5172538757324,614,0.0,0.0
32,78.8,60.0,9109.8828125,231.16841888427734,132.47495651245117,81646.1376953125,32.7,30.430973052978516,9.950164794921875,4861.176708221436,3587.241018295288,617,0.0,0.0
32,78.5,60.0,9109.8828125,231.16841888427734,132.4756088256836,81800.0986328125,32.4,30.430973052978516,9.869998931884766,4867.892272949219,3594.351724624634,615,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.47601699829102,81974.5595703125,32.2,30.430973052978516,9.810863494873047,4871.521266937256,3598.0216007232666,618,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.4763641357422,82128.0517578125,32.2,30.430973052978516,9.811336517333984,4874.964948654175,3601.689670562744,619,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.47741317749023,82280.3408203125,32.3,30.430973052978516,9.830867767333984,4878.362844467163,3605.0743837356567,619,0.0,0.0
32,78.9,60.0,9109.8828125,231.16841888427734,132.47775650024414,82431.4580078125,32.5,30.430973052978516,9.887153625488281,4881.920829772949,3608.7492685317993,621,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.47808837890625,82582.4658203125,32.3,30.430973052978516,9.836128234863281,4885.330586433411,3612.361580848694,621,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.47845458984375,82756.0673828125,32.4,30.430973052978516,9.846050262451172,4888.799450874329,3616.0778856277466,620,0.0,0.0
32,77.9,60.0,9109.8828125,231.16841888427734,132.47885513305664,82912.7705078125,32.4,30.430973052978516,9.846660614013672,4892.554262161255,3620.116021156311,616,0.0,0.0
32,75.8,60.0,9109.8828125,231.16841888427734,132.47919845581055,83063.2080078125,32.6,30.430973052978516,9.910213470458984,4896.101359367371,3623.8570070266724,614,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.4795265197754,83212.6611328125,32.4,30.430973052978516,9.865364074707031,4899.302460670471,3627.1483478546143,616,0.0,0.0
32,75.7,60.0,9109.8828125,231.16841888427734,132.47985076904297,83366.1923828125,32.6,30.430973052978516,9.909225463867188,4902.485143661499,3630.64822101593,618,0.0,0.0
32,79.0,60.0,9109.8828125,231.16841888427734,132.48028564453125,83542.7392578125,32.5,30.430973052978516,9.891399383544922,4906.249923706055,3634.8877277374268,620,0.0,0.0
32,79.6,60.0,9109.8828125,231.16841888427734,132.48077774047852,83699.5048828125,32.5,30.430973052978516,9.876640319824219,4910.141914367676,3639.560115814209,621,0.0,0.0
32,78.7,60.0,9109.8828125,231.16841888427734,132.48124313354492,83852.6142578125,32.5,30.430973052978516,9.90185546875,4914.373465538025,3644.51163482666,620,0.0,0.0
32,78.1,60.0,9109.8828125,231.16841888427734,132.48173141479492,84007.4033203125,32.5,30.430973052978516,9.876781463623047,4918.597133636475,3649.72544670105,618,0.0,0.0
32,79.0,60.0,9109.8828125,231.16841888427734,132.49002075195312,84163.4658203125,32.6,30.430973052978516,9.913185119628906,4922.668730735779,3654.4125366210938,622,0.0,0.0
32,77.4,60.0,9109.8828125,231.16841888427734,132.49044799804688,84335.8720703125,32.5,30.430973052978516,9.902679443359375,4926.415709495544,3659.015377998352,619,0.0,0.0
32,77.7,60.0,9109.8828125,231.16841888427734,132.4907684326172,84490.0048828125,32.5,30.430973052978516,9.874893188476562,4929.749629020691,3662.3179779052734,621,0.0,0.0
32,77.7,60.0,9109.8828125,231.16841888427734,132.49111938476562,84640.2861328125,32.4,30.430973052978516,9.872913360595703,4933.097493171692,3665.86590385437,622,0.0,0.0
32,77.8,60.0,9109.8828125,231.16841888427734,132.49144744873047,84791.9345703125,32.4,30.430973052978516,9.870433807373047,4936.239421844482,3669.0927658081055,628,0.0,0.0
32,77.6,60.0,9109.8828125,231.16841888427734,132.49177932739258,84942.6845703125,32.5,30.430973052978516,9.883766174316406,4939.421286582947,3672.462767601013,630,0.0,0.0
32,77.7,60.0,9109.8828125,231.16841888427734,132.4921760559082,85103.7080078125,32.4,30.430973052978516,9.873878479003906,4942.937452316284,3676.0621814727783,626,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.49250411987305,85264.6220703125,32.5,30.430973052978516,9.877853393554688,4946.0902967453,3679.1806478500366,623,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.49283981323242,85415.6220703125,32.4,30.430973052978516,9.873592376708984,4949.192624092102,3682.248251914978,625,0.0,0.0
32,77.7,60.0,9109.8828125,231.16841888427734,132.49316787719727,85566.6142578125,32.5,30.430973052978516,9.878658294677734,4952.514241218567,3685.5310163497925,624,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.49351119995117,85718.8486328125,32.5,30.430973052978516,9.883186340332031,4955.968751907349,3688.9509744644165,622,0.0,0.0
32,77.6,60.0,9109.8828125,231.16841888427734,132.49385452270508,85890.2470703125,32.5,30.430973052978516,9.888336181640625,4959.278075218201,3692.226387023926,626,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.49419784545898,86044.2626953125,32.5,30.430973052978516,9.893692016601562,4962.717818260193,3695.9272232055664,623,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.49453353881836,86193.9423828125,32.5,30.430973052978516,9.886119842529297,4965.932399749756,3699.6221961975098,623,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.49489212036133,86344.5517578125,32.5,30.430973052978516,9.893341064453125,4969.432106971741,3703.129364967346,623,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.49524688720703,86495.6298828125,32.5,30.430973052978516,9.884719848632812,4972.928042411804,3706.635835647583,622,0.0,0.0
32,54.2,60.0,9109.8828125,231.16841888427734,132.49560165405273,86665.6845703125,32.6,30.430973052978516,9.913963317871094,4976.100595474243,3710.1705112457275,625,0.0,0.0
32,53.6,60.0,9109.8828125,231.16841888427734,132.49595260620117,86819.1611328125,32.7,30.430973052978516,9.944805145263672,4979.660263061523,3714.0965337753296,626,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.4962615966797,86970.8876953125,32.4,30.430973052978516,9.852046966552734,4982.5233726501465,3716.96928024292,626,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.49661254882812,87121.8955078125,32.4,30.430973052978516,9.857707977294922,4985.836803436279,3720.2909984588623,626,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.4969482421875,87273.7314453125,32.4,30.430973052978516,9.853504180908203,4989.185671806335,3723.6518182754517,629,0.0,0.0
32,77.4,60.0,9109.8828125,231.16841888427734,132.49731063842773,87444.7080078125,32.4,30.430973052978516,9.860466003417969,4992.272252082825,3726.748649597168,627,0.0,0.0
32,77.0,60.0,9109.8828125,231.16841888427734,132.49765014648438,87595.4345703125,32.4,30.430973052978516,9.859481811523438,4995.533340454102,3730.2685375213623,625,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.49797821044922,87743.7158203125,32.4,30.430973052978516,9.865409851074219,4998.642498016357,3733.3888511657715,627,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.49832153320312,87893.9892578125,32.5,30.430973052978516,9.887596130371094,5001.998232841492,3736.872299194336,624,0.0,0.0
32,53.7,60.0,9109.8828125,231.16841888427734,132.49864959716797,88044.5361328125,32.8,30.430973052978516,9.981559753417969,5005.219598770142,3740.3441915512085,624,0.0,0.0
32,77.3,60.0,9109.8828125,231.16841888427734,132.49899673461914,88214.7158203125,32.5,30.430973052978516,9.893440246582031,5008.533034324646,3743.66805267334,624,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.49931716918945,88367.8486328125,32.4,30.430973052978516,9.872146606445312,5011.479658126831,3746.7431602478027,623,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.49964141845703,88519.3408203125,32.4,30.430973052978516,9.865310668945312,5014.719578742981,3749.9917974472046,622,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.5000114440918,88671.0595703125,32.5,30.430973052978516,9.885726928710938,5018.237268447876,3753.755136489868,622,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.50032806396484,88825.3251953125,32.7,30.430973052978516,9.947563171386719,5021.259114265442,3757.146167755127,619,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.50067901611328,88999.2626953125,32.6,30.430973052978516,9.930892944335938,5024.509779930115,3760.4053106307983,624,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.50102615356445,89151.8798828125,32.6,30.430973052978516,9.923507690429688,5027.787358283997,3763.6933212280273,628,0.0,0.0
32,76.9,60.0,9109.8828125,231.16841888427734,132.5013771057129,89303.0830078125,32.7,30.430973052978516,9.947826385498047,5031.407485961914,3767.5742959976196,627,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.501708984375,89455.1611328125,32.7,30.430973052978516,9.935794830322266,5034.526933670044,3770.702176094055,629,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.5020637512207,89606.5673828125,32.8,30.430973052978516,9.978012084960938,5037.840263366699,3774.2649421691895,628,0.0,0.0
32,77.1,60.0,9109.8828125,231.16841888427734,132.5024528503418,89780.1064453125,32.7,30.430973052978516,9.951301574707031,5041.620403289795,3778.1739263534546,624,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.50279998779297,89933.4580078125,32.7,30.430973052978516,9.95733642578125,5045.00559425354,3781.5695095062256,622,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.50314712524414,90084.2626953125,32.7,30.430973052978516,9.952529907226562,5048.455682754517,3785.031618118286,623,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.50347900390625,90232.2392578125,32.7,30.430973052978516,9.953655242919922,5051.731457710266,3788.3204250335693,621,0.0,0.0
32,76.4,60.0,9109.8828125,231.16841888427734,132.50381088256836,90383.7861328125,32.8,30.430973052978516,9.974674224853516,5054.95397567749,3791.6629934310913,622,0.0,0.0
32,77.2,60.0,9109.8828125,231.16841888427734,132.50418853759766,90556.0048828125,32.7,30.430973052978516,9.952606201171875,5058.261399269104,3794.981813430786,625,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.50452423095703,90707.8408203125,32.7,30.430973052978516,9.956169128417969,5061.538691520691,3798.269673347473,624,0.0,0.0
32,76.4,60.0,9109.8828125,231.16841888427734,132.50485610961914,90859.7001953125,32.7,30.430973052978516,9.9595947265625,5064.678684234619,3801.5498657226562,623,0.0,0.0
32,76.6,60.0,9109.8828125,231.16841888427734,132.50518035888672,91010.4814453125,32.7,30.430973052978516,9.959110260009766,5067.688446044922,3804.68678855896,625,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.50551986694336,91162.0986328125,32.8,30.430973052978516,9.9920654296875,5071.05695438385,3808.3003540039062,624,0.0,0.0
32,77.8,60.0,9109.8828125,231.16841888427734,132.5058708190918,91333.1845703125,32.7,30.430973052978516,9.963165283203125,5074.277701377869,3811.653631210327,622,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.50621795654297,91485.8798828125,32.7,30.430973052978516,9.963146209716797,5077.701137542725,3815.0862550735474,626,0.0,0.0
32,76.7,60.0,9109.8828125,231.16841888427734,132.50655364990234,91636.4970703125,32.8,30.430973052978516,9.966869354248047,5080.955545425415,3818.353359222412,626,0.0,0.0
32,76.8,60.0,9109.8828125,231.16841888427734,132.50689315795898,91786.7080078125,32.7,30.430973052978516,9.961509704589844,5084.1208152771,3821.762764930725,625,0.0,0.0
32,76.5,60.0,9109.8828125,231.16841888427734,132.50724029541016,91938.2861328125,32.7,30.430973052978516,9.961681365966797,5087.298025131226,3824.951089859009,630,0.0,0.0
