cpu_count,cpu_percent,disk_percent,disk_read_mb,disk_total_gb,disk_used_gb,disk_write_mb,memory_percent,memory_total_gb,memory_used_gb,net_recv_mb,net_sent_mb,process_count,swap_percent,swap_used_gb
32,80.5,60.0,9109.40625,231.16841888427734,132.4372787475586,62956.2626953125,32.0,30.430973052978516,9.751399993896484,4428.449298858643,3130.3002767562866,614,0.0,0.0
32,79.6,60.0,9109.40625,231.16841888427734,132.43741607666016,63034.3173828125,32.8,30.430973052978516,9.994636535644531,4429.775284767151,3131.540433883667,617,0.0,0.0
32,79.7,60.0,9109.40625,231.16841888427734,132.43752670288086,63163.0048828125,32.1,30.430973052978516,9.757553100585938,4431.095434188843,3132.538341522217,613,0.0,0.0
32,80.6,60.0,9109.40625,231.16841888427734,132.43800354003906,63316.2626953125,32.1,30.430973052978516,9.767204284667969,4436.031973838806,3137.6795892715454,611,0.0,0.0
32,80.9,60.0,9109.40625,231.16841888427734,132.43850708007812,63490.4814453125,31.9,30.430973052978516,9.695880889892578,4441.272782325745,3144.2447776794434,612,0.0,0.0
32,77.4,60.0,9109.40625,231.16841888427734,132.43899536132812,63644.3173828125,31.8,30.430973052978516,9.675716400146484,4446.342067718506,3151.071877479553,609,0.0,0.0
32,76.1,60.0,9109.40625,231.16841888427734,132.43949508666992,63794.5361328125,31.8,30.430973052978516,9.664405822753906,4451.114726066589,3155.8118658065796,611,0.0,0.0
32,76.6,60.0,9109.40625,231.16841888427734,132.4400177001953,63944.2548828125,31.8,30.430973052978516,9.664081573486328,4455.894444465637,3160.5574922561646,613,0.0,0.0
32,76.8,60.0,9109.40625,231.16841888427734,132.4405174255371,64093.6455078125,31.8,30.430973052978516,9.662086486816406,4460.105457305908,3164.8516941070557,610,0.0,0.0
32,77.6,60.0,9109.40625,231.16841888427734,132.4410743713379,64265.7001953125,31.9,30.430973052978516,9.694854736328125,4464.782048225403,3169.884208679199,615,0.0,0.0
32,77.3,60.0,9109.40625,231.16841888427734,132.44156646728516,64416.3798828125,31.9,30.430973052978516,9.70199966430664,4469.395429611206,3174.7003688812256,612,0.0,0.0
32,77.0,60.0,9109.40625,231.16841888427734,132.44207000732422,64566.2314453125,31.7,30.430973052978516,9.659626007080078,4474.183778762817,3179.569398880005,614,0.0,0.0
32,76.8,60.0,9109.40625,231.16841888427734,132.4425506591797,64716.2861328125,32.1,30.430973052978516,9.756088256835938,4478.595028877258,3184.0650930404663,610,0.0,0.0
32,76.7,60.0,9109.40625,231.16841888427734,132.4430274963379,64866.0439453125,31.8,30.430973052978516,9.66909408569336,4483.220220565796,3189.010130882263,610,0.0,0.0
32,79.7,60.0,9109.40625,231.16841888427734,132.44353485107422,65033.9658203125,31.9,30.430973052978516,9.705001831054688,4487.95513343811,3193.966269493103,610,0.0,0.0
32,78.5,60.0,9109.40625,231.16841888427734,132.44398880004883,65183.8173828125,32.4,30.430973052978516,9.856464385986328,4492.476016998291,3198.548954963684,621,0.0,0.0
32,76.7,60.0,9109.40625,231.16841888427734,132.44449996948242,65334.1767578125,32.0,30.430973052978516,9.750438690185547,4497.612126350403,3204.416808128357,615,0.0,0.0
32,76.4,60.0,9109.40625,231.16841888427734,132.44497299194336,65484.8720703125,31.9,30.430973052978516,9.695384979248047,4502.116454124451,3209.009907722473,618,0.0,0.0
32,76.9,60.0,9109.40625,231.16841888427734,132.44545364379883,65635.5830078125,31.8,30.430973052978516,9.680938720703125,4506.65984916687,3213.518503189087,619,0.0,0.0
32,76.4,60.0,9109.40625,231.16841888427734,132.44592666625977,65806.4736328125,31.8,30.430973052978516,9.677299499511719,4511.181262016296,3218.0099353790283,618,0.0,0.0
